,country_from,1980,1985,1990,1995,2000,2005,2010,country_to,total
3423,Korea,67.0,123.0,297.0,941.0,2191.0,3016.0,3933.0,Sweden,10568.0
3427,Latvia,735.0,752.0,713.0,770.0,842.0,1064.0,1802.0,Sweden,6678.0
3428,Lebanon,229.0,557.0,1440.0,2558.0,3986.0,5087.0,6600.0,Sweden,20457.0
3433,Lithuania,87.0,95.0,79.0,146.0,300.0,797.0,2077.0,Sweden,3581.0
3435,Macedonia,115.0,138.0,148.0,329.0,877.0,1218.0,1729.0,Sweden,4554.0
3445,Mexico,36.0,70.0,144.0,218.0,356.0,575.0,815.0,Sweden,2214.0
3450,Morocco,366.0,505.0,734.0,1019.0,1398.0,1673.0,2267.0,Sweden,7962.0
3456,Netherlands,629.0,772.0,1183.0,1217.0,1399.0,1743.0,2564.0,Sweden,9507.0
3461,Norway,7251.0,8470.0,9070.0,8724.0,9047.0,10050.0,11406.0,Sweden,64018.0
3464,Pakistan,210.0,321.0,536.0,676.0,868.0,1106.0,1726.0,Sweden,5443.0
3469,Peru,71.0,132.0,303.0,731.0,1256.0,1769.0,2468.0,Sweden,6730.0
3470,Philippines,59.0,148.0,456.0,928.0,1483.0,2286.0,3487.0,Sweden,8847.0
3471,Poland,3209.0,5139.0,8751.0,10505.0,12001.0,15057.0,23581.0,Sweden,78243.0
3472,Portugal,390.0,501.0,544.0,594.0,667.0,729.0,872.0,Sweden,4297.0
3474,Romania,382.0,667.0,2168.0,2999.0,3756.0,4674.0,6952.0,Sweden,21598.0
3475,Russia,106.0,120.0,292.0,1214.0,2643.0,4727.0,7150.0,Sweden,16252.0
3485,Serbia and Montenegro,0.0,0.0,0.0,0.0,0.0,537.0,3309.0,Sweden,3846.0
3489,Slovakia,608.0,733.0,1190.0,1216.0,1165.0,1154.0,1372.0,Sweden,7438.0
3492,Somalia,19.0,55.0,226.0,1221.0,2078.0,2428.0,3926.0,Sweden,9953.0
3493,South Africa,123.0,158.0,223.0,245.0,316.0,434.0,526.0,Sweden,2025.0
3494,Spain,909.0,1099.0,1207.0,1327.0,1528.0,1769.0,2134.0,Sweden,9973.0
3495,Sri Lanka,60.0,121.0,210.0,448.0,700.0,1330.0,2290.0,Sweden,5159.0
3499,Sweden,279742.0,368588.0,0.0,0.0,0.0,0.0,0.0,Sweden,648330.0
3500,Switzerland,323.0,379.0,700.0,722.0,800.0,826.0,1024.0,Sweden,4774.0
3501,Syria,217.0,478.0,696.0,1283.0,2372.0,3315.0,4805.0,Sweden,13166.0
3505,Thailand,93.0,225.0,257.0,595.0,1248.0,2993.0,5723.0,Sweden,11134.0
3510,Tunisia,237.0,357.0,634.0,771.0,989.0,1128.0,1444.0,Sweden,5560.0
3511,Turkey,1806.0,3127.0,2936.0,3892.0,5377.0,6860.0,9004.0,Sweden,33002.0
3514,Uganda,98.0,178.0,314.0,480.0,603.0,739.0,984.0,Sweden,3396.0
3515,Ukraine,13.0,16.0,71.0,297.0,629.0,1240.0,2156.0,Sweden,4422.0
3517,United Kingdom,1423.0,1972.0,2720.0,3365.0,4133.0,4835.0,5756.0,Sweden,24204.0
3518,United States,2064.0,2393.0,2940.0,3384.0,3874.0,4125.0,5157.0,Sweden,23937.0
3519,Uruguay,347.0,483.0,648.0,702.0,819.0,932.0,977.0,Sweden,4908.0
3523,Vietnam,139.0,431.0,535.0,938.0,1729.0,2278.0,2919.0,Sweden,8969.0
3528,Afghanistan,608.0,2351.0,4675.0,7897.0,10576.0,15583.0,18299.0,United States,59989.0
3529,Albania,992.0,1118.0,948.0,4811.0,9146.0,17861.0,26984.0,United States,61860.0
3530,Algeria,960.0,1236.0,1236.0,2157.0,3060.0,4455.0,5621.0,United States,18725.0
3532,Angola,176.0,351.0,545.0,362.0,423.0,628.0,709.0,United States,3194.0
3533,Antigua and Barbuda,816.0,1888.0,3152.0,4866.0,6104.0,7372.0,8744.0,United States,32942.0
3534,Argentina,15216.0,23271.0,29313.0,35683.0,37156.0,69768.0,64104.0,United States,274511.0
3535,Armenia,6467.0,7511.0,8651.0,14556.0,23280.0,37343.0,47667.0,United States,145475.0
3536,Australia,9488.0,12580.0,13439.0,16427.0,19096.0,24240.0,26954.0,United States,122224.0
3537,Austria,26688.0,30319.0,25366.0,24886.0,19728.0,23155.0,20024.0,United States,170166.0
3538,Azerbaijan,4754.0,4261.0,3522.0,3800.0,6319.0,8263.0,11237.0,United States,42156.0
3539,"Bahamas, The",2256.0,3467.0,4436.0,6176.0,7365.0,10282.0,10437.0,United States,44419.0
3541,Bangladesh,1024.0,2546.0,4359.0,10786.0,18032.0,34995.0,39828.0,United States,111570.0
3542,Barbados,5920.0,9852.0,13488.0,17282.0,17777.0,21430.0,22506.0,United States,108255.0
3543,Belarus,2925.0,3955.0,4653.0,9505.0,15901.0,26995.0,32412.0,United States,96346.0
3544,Belgium,8384.0,10428.0,10142.0,11022.0,10661.0,12965.0,11595.0,United States,75197.0
3545,Belize,2512.0,5037.0,7815.0,10483.0,11669.0,16810.0,17936.0,United States,72262.0
3548,Bolivia,3024.0,5558.0,8183.0,11060.0,13319.0,26804.0,26694.0,United States,94642.0
3549,Bosnia and Herzegovina,11998.0,15774.0,16826.0,26748.0,31965.0,55235.0,58241.0,United States,216787.0
3551,Brazil,8896.0,16699.0,24849.0,41085.0,57532.0,110840.0,131442.0,United States,391343.0
3553,Bulgaria,2112.0,2712.0,2838.0,5986.0,9604.0,23115.0,23056.0,United States,69423.0
3556,Cambodia,1408.0,6058.0,12269.0,19629.0,24452.0,36425.0,40995.0,United States,141236.0
3557,Cameroon,192.0,445.0,757.0,1836.0,3280.0,5923.0,10611.0,United States,23044.0
3558,Canada,186368.0,236207.0,238522.0,269102.0,266565.0,313661.0,311981.0,United States,1822406.0
3559,Cape Verde,1152.0,1937.0,2615.0,4056.0,4605.0,5791.0,9616.0,United States,29772.0
3562,Chile,8112.0,13452.0,18288.0,22208.0,23120.0,33713.0,34952.0,United States,153845.0
3563,China,63040.0,100685.0,131793.0,193739.0,249783.0,409327.0,460566.0,United States,1608933.0
3564,"China, Hong Kong SAR",11056.0,24549.0,40668.0,49735.0,56956.0,77387.0,80596.0,United States,340947.0
3565,"China, Macao SAR",624.0,1198.0,1811.0,1158.0,1378.0,2045.0,2334.0,United States,10548.0
3566,Colombia,25936.0,51530.0,79312.0,110091.0,128030.0,196675.0,231054.0,United States,822628.0
3568,"Congo, Dem. Rep. of the",192.0,405.0,677.0,413.0,502.0,744.0,863.0,United States,3796.0
3570,Costa Rica,5360.0,8534.0,11120.0,14710.0,16607.0,28909.0,28851.0,United States,114091.0
3572,Croatia,6577.0,8803.0,9576.0,14384.0,17654.0,26063.0,28624.0,United States,111681.0
3573,Cuba,112368.0,164266.0,196737.0,234916.0,227105.0,312879.0,360846.0,United States,1609117.0
3574,Cyprus,1488.0,2182.0,2648.0,3190.0,3067.0,725.0,0.0,United States,13300.0
3575,Czech Republic,12135.0,14607.0,13598.0,15216.0,14461.0,19370.0,17478.0,United States,106865.0
3576,Denmark,10560.0,12915.0,12419.0,12425.0,10050.0,12721.0,12538.0,United States,83628.0
3578,Dominica,368.0,1589.0,3239.0,3914.0,3766.0,9873.0,10322.0,United States,33071.0
3579,Dominican Republic,14768.0,34978.0,58948.0,96163.0,124164.0,189612.0,223226.0,United States,741859.0
3580,Ecuador,13392.0,24553.0,35850.0,54343.0,66480.0,108611.0,128098.0,United States,431327.0
3581,Egypt,9515.0,14572.0,18389.0,24343.0,29698.0,37361.0,44784.0,United States,178662.0
3582,El Salvador,10416.0,30798.0,55820.0,88830.0,107381.0,202280.0,243966.0,United States,739491.0
3584,Eritrea,0.0,0.0,0.0,1630.0,3747.0,5204.0,7241.0,United States,17822.0
3585,Estonia,9568.0,15725.0,21285.0,28315.0,32631.0,56169.0,72767.0,United States,236460.0
3586,Ethiopia,1328.0,4340.0,8340.0,12823.0,16851.0,34437.0,47490.0,United States,125609.0
3587,Fiji,944.0,2054.0,3294.0,5610.0,7340.0,9341.0,14038.0,United States,42621.0
3588,Finland,6496.0,7967.0,7598.0,7841.0,7071.0,10029.0,8899.0,United States,55901.0
3589,France,32064.0,41843.0,43689.0,53958.0,62201.0,59132.0,61070.0,United States,353957.0
3592,Georgia,720.0,1025.0,1205.0,2617.0,4385.0,6661.0,8168.0,United States,24781.0
3593,Germany,187008.0,233852.0,232373.0,286092.0,315935.0,235046.0,233340.0,United States,1723646.0
3594,Ghana,1312.0,3061.0,5171.0,10534.0,16165.0,27387.0,36726.0,United States,100356.0
3595,Greece,31408.0,39347.0,39523.0,47271.0,41724.0,52895.0,44436.0,United States,296604.0
3596,Grenada,1584.0,3320.0,5298.0,7086.0,7929.0,11341.0,12282.0,United States,48840.0
3597,Guatemala,7904.0,18306.0,30322.0,50084.0,63450.0,124929.0,149064.0,United States,444059.0
3598,Guinea,208.0,213.0,135.0,100.0,111.0,1863.0,2354.0,United States,4984.0
3600,Guyana,8208.0,18779.0,31113.0,46727.0,56863.0,85023.0,93298.0,United States,340011.0
3601,Haiti,17408.0,34953.0,53915.0,81042.0,98174.0,151959.0,174342.0,United States,611793.0
3603,Honduras,5680.0,12282.0,19857.0,32193.0,41850.0,75573.0,101083.0,United States,288518.0
3604,Hungary,29216.0,34461.0,31158.0,32472.0,25679.0,32175.0,32980.0,United States,218141.0
3605,Iceland,896.0,1397.0,1795.0,1138.0,294.0,1637.0,1919.0,United States,9076.0
3606,India,49184.0,87911.0,126831.0,190623.0,268302.0,503457.0,605380.0,United States,1831688.0
3607,Indonesia,8032.0,11680.0,14141.0,17035.0,19262.0,33977.0,36447.0,United States,140574.0
3608,Iran,17056.0,32372.0,49022.0,63689.0,75609.0,107827.0,129094.0,United States,474669.0
3609,Iraq,4468.0,7198.0,9459.0,15307.0,19369.0,28762.0,41486.0,United States,126049.0
3610,Ireland,39152.0,49352.0,49624.0,55508.0,48200.0,50209.0,52903.0,United States,344948.0
3611,Israel,11604.0,16977.0,20272.0,25133.0,26197.0,38583.0,45102.0,United States,183868.0
3612,Italy,95280.0,114240.0,107109.0,132084.0,119221.0,115936.0,113481.0,United States,797351.0
3613,Jamaica,39024.0,68956.0,98777.0,137656.0,162376.0,231448.0,267435.0,United States,1005672.0
3614,Japan,45920.0,68616.0,84914.0,112419.0,142590.0,141376.0,137354.0,United States,733189.0
3615,Jordan,2368.0,4319.0,6306.0,9304.0,11095.0,18258.0,19720.0,United States,71370.0
3616,Kazakhstan,0.0,0.0,0.0,0.0,0.0,3171.0,8023.0,United States,11194.0
3617,Kenya,1296.0,2403.0,3591.0,6343.0,9871.0,21979.0,24949.0,United States,70432.0
3619,Korea,49728.0,97279.0,149250.0,193353.0,229013.0,345469.0,382510.0,United States,1446602.0
3620,Kuwait,208.0,510.0,905.0,2153.0,3731.0,6115.0,7973.0,United States,21595.0
3622,Laos,2656.0,9912.0,19155.0,30732.0,36583.0,57174.0,57515.0,United States,213727.0
3623,Latvia,16442.0,20628.0,20390.0,22523.0,21928.0,29038.0,31639.0,United States,162588.0
3624,Lebanon,7024.0,12830.0,18801.0,24759.0,27632.0,34956.0,39908.0,United States,165910.0
3626,Liberia,688.0,1538.0,2609.0,5475.0,9028.0,16746.0,17818.0,United States,53902.0
3627,Libya,704.0,852.0,800.0,552.0,634.0,926.0,1051.0,United States,5519.0
3629,Lithuania,15515.0,19008.0,18248.0,20684.0,19899.0,32746.0,35207.0,United States,161307.0
3630,Luxembourg,736.0,797.0,617.0,385.0,463.0,688.0,790.0,United States,4476.0
3631,Macedonia,2641.0,3485.0,3734.0,5862.0,7047.0,11869.0,12796.0,United States,47434.0
3634,Malaysia,1680.0,4191.0,7369.0,9642.0,11949.0,20347.0,21487.0,United States,76665.0
3637,Malta,1792.0,2337.0,2496.0,1846.0,2056.0,3075.0,3341.0,United States,16943.0
3640,Mauritius,128.0,268.0,437.0,274.0,329.0,488.0,560.0,United States,2484.0
3641,Mexico,126768.0,261179.0,406001.0,753617.0,1011028.0,1882232.0,2108311.0,United States,6549136.0
3643,Moldova,1352.0,1869.0,2169.0,4624.0,7621.0,12770.0,15101.0,United States,45506.0
3646,Morocco,2240.0,3514.0,4503.0,7979.0,11350.0,15149.0,19992.0,United States,64727.0
3648,Myanmar,1952.0,3801.0,5805.0,7292.0,8338.0,13581.0,20214.0,United States,60983.0
3651,Nepal,144.0,239.0,327.0,1112.0,2133.0,7243.0,11916.0,United States,23114.0
3652,Netherlands,26576.0,33546.0,33834.0,34864.0,29624.0,31980.0,31721.0,United States,222145.0
3653,New Zealand,3344.0,4503.0,4895.0,6281.0,7394.0,10386.0,10838.0,United States,47641.0
3654,Nicaragua,6352.0,17047.0,30425.0,40733.0,45703.0,64839.0,82756.0,United States,287855.0
3656,Nigeria,3520.0,7963.0,13410.0,22308.0,33246.0,55421.0,66458.0,United States,202326.0
3657,Norway,11920.0,13649.0,11680.0,12080.0,10142.0,10556.0,9206.0,United States,79233.0
3658,Occupied Palestinian Territory,2876.0,5855.0,9082.0,9104.0,6483.0,9518.0,11144.0,United States,54062.0
3660,Pakistan,5088.0,12530.0,21505.0,36381.0,51329.0,73311.0,87261.0,United States,287405.0
3661,Palau,0.0,181.0,463.0,291.0,349.0,517.0,594.0,United States,2395.0
3662,Panama,13600.0,21328.0,27719.0,36220.0,42585.0,39998.0,42039.0,United States,223489.0
3664,Paraguay,704.0,1292.0,1893.0,2569.0,3073.0,4413.0,5276.0,United States,19220.0
3665,Peru,13072.0,27247.0,43226.0,62875.0,76848.0,130371.0,151171.0,United States,504810.0
3666,Philippines,148848.0,246667.0,335773.0,413612.0,486386.0,711765.0,799463.0,United States,3142514.0
3667,Poland,66352.0,91425.0,103342.0,129163.0,130142.0,182908.0,195518.0,United States,898850.0
3668,Portugal,16320.0,25248.0,31991.0,42313.0,40995.0,48884.0,52773.0,United States,258524.0
3670,Romania,12576.0,19079.0,23903.0,31634.0,35518.0,55316.0,64243.0,United States,242269.0
3673,Saint Kitts and Nevis,256.0,1111.0,2281.0,3054.0,3419.0,2248.0,4881.0,United States,17250.0
3674,Saint Lucia,288.0,1061.0,2079.0,3192.0,3894.0,4426.0,7472.0,United States,22412.0
3675,Saint Vincent and the Grenadines,672.0,2129.0,3989.0,5701.0,6588.0,9468.0,8323.0,United States,36870.0
3676,Samoa,1856.0,2462.0,2687.0,3992.0,4631.0,0.0,0.0,United States,15628.0
3679,Saudi Arabia,1468.0,1815.0,1819.0,2534.0,3024.0,2611.0,6071.0,United States,19342.0
3680,Senegal,128.0,237.0,347.0,1369.0,2540.0,2658.0,4654.0,United States,11933.0
3681,Serbia and Montenegro,2688.0,3585.0,3885.0,5901.0,7205.0,6738.0,4544.0,United States,34546.0
3683,Sierra Leone,352.0,967.0,1762.0,3418.0,5253.0,8282.0,13410.0,United States,33444.0
3684,Singapore,1200.0,2273.0,3442.0,4513.0,5695.0,9390.0,9993.0,United States,36506.0
3685,Slovakia,8489.0,10026.0,9109.0,10587.0,9898.0,11285.0,11964.0,United States,71358.0
3688,Somalia,64.0,243.0,486.0,2621.0,5119.0,9437.0,14579.0,United States,32549.0
3689,South Africa,3760.0,6778.0,9884.0,13872.0,18398.0,29005.0,30144.0,United States,111841.0
3690,Spain,11360.0,16146.0,19104.0,26232.0,30596.0,29643.0,29745.0,United States,162826.0
3691,Sri Lanka,1264.0,2481.0,3835.0,5451.0,7128.0,12468.0,14038.0,United States,46665.0
3692,Sudan,336.0,673.0,1050.0,2054.0,3050.0,9673.0,10090.0,United States,26926.0
3693,Suriname,304.0,509.0,704.0,468.0,547.0,814.0,916.0,United States,4262.0
3695,Sweden,15712.0,18740.0,17319.0,18000.0,16255.0,18724.0,21135.0,United States,125885.0
3696,Switzerland,10912.0,13632.0,13477.0,14633.0,14218.0,15730.0,15828.0,United States,98430.0
3697,Syria,3424.0,5780.0,7939.0,10811.0,12239.0,15581.0,18437.0,United States,74211.0
3698,Taiwan,18544.0,45488.0,79881.0,92692.0,106409.0,146259.0,158127.0,United States,647400.0
3699,Tajikistan,1735.0,1807.0,2150.0,2695.0,2957.0,4247.0,4859.0,United States,20450.0
3700,Tanzania,816.0,1465.0,2090.0,2840.0,3499.0,4406.0,6433.0,United States,21549.0
3701,Thailand,10640.0,16637.0,21474.0,27774.0,34205.0,53551.0,69269.0,United States,233550.0
3704,Tonga,896.0,1757.0,2673.0,3905.0,4390.0,6376.0,7692.0,United States,27689.0
3705,Trinidad and Tobago,13328.0,25322.0,38175.0,51152.0,57595.0,82896.0,90880.0,United States,359348.0
3706,Tunisia,800.0,1049.0,1139.0,754.0,307.0,461.0,484.0,United States,4994.0
3707,Turkey,7888.0,11015.0,12696.0,18064.0,22300.0,29079.0,36487.0,United States,137529.0
3710,Uganda,624.0,1293.0,2078.0,2925.0,3833.0,5272.0,6304.0,United States,22329.0
3711,Ukraine,28736.0,34314.0,31648.0,68809.0,114537.0,168104.0,194180.0,United States,640328.0
3712,United Arab Emirates,245.0,384.0,494.0,646.0,672.0,879.0,968.0,United States,4288.0
3713,United Kingdom,158880.0,201757.0,205316.0,235085.0,236675.0,254233.0,259073.0,United States,1551019.0
3715,Uruguay,2720.0,4654.0,6372.0,7655.0,7333.0,15303.0,15340.0,United States,59377.0
3716,Uzbekistan,1525.0,2134.0,2455.0,5335.0,8907.0,16544.0,21515.0,United States,58415.0
3718,Venezuela,4672.0,8031.0,11394.0,19586.0,29589.0,54011.0,64107.0,United States,191390.0
3719,Vietnam,25808.0,58487.0,96889.0,164050.0,221634.0,330842.0,361136.0,United States,1258846.0
3720,Yemen,416.0,722.0,994.0,2157.0,3042.0,7842.0,7613.0,United States,22786.0
3721,Zambia,176.0,376.0,613.0,388.0,463.0,688.0,788.0,United States,3492.0
3722,Zimbabwe,480.0,931.0,1435.0,2140.0,2953.0,5244.0,5873.0,United States,19056.0
