,country_from,1980,1985,1990,1995,2000,2005,2010,country_to,total
3556,Cambodia,2960.0,14853.0,20167.0,16838.0,24524.0,34546.0,37593.0,United States,151481.0
3557,Cameroon,224.0,478.0,740.0,1519.0,2743.0,4827.0,9348.0,United States,19879.0
3558,Canada,222784.0,284652.0,228874.0,210424.0,227029.0,262954.0,262969.0,United States,1699686.0
3559,Cape Verde,2560.0,4003.0,3036.0,2763.0,4630.0,5789.0,9146.0,United States,31927.0
3562,Chile,7168.0,12197.0,14608.0,14676.0,17273.0,22423.0,24131.0,United States,112476.0
3563,China,86096.0,148058.0,151837.0,170823.0,258947.0,389503.0,452816.0,United States,1658080.0
3564,"China, Hong Kong SAR",11408.0,24626.0,36948.0,40726.0,50641.0,68722.0,71704.0,United States,304775.0
3565,"China, Macao SAR",672.0,1213.0,1618.0,917.0,1168.0,1710.0,1994.0,United States,9292.0
3566,Colombia,27728.0,54823.0,66581.0,72481.0,101898.0,143815.0,179784.0,United States,647110.0
3568,"Congo, Dem. Rep. of the",160.0,423.0,701.0,397.0,505.0,741.0,864.0,United States,3791.0
3570,Costa Rica,5984.0,9780.0,10205.0,10774.0,15112.0,22825.0,24806.0,United States,99486.0
3572,Croatia,14753.0,19080.0,12486.0,10947.0,14512.0,21019.0,21536.0,United States,114333.0
3573,Cuba,153872.0,247192.0,226341.0,180913.0,206728.0,251851.0,279882.0,United States,1546779.0
3574,Cyprus,2432.0,3134.0,2265.0,2048.0,2461.0,634.0,0.0,United States,12974.0
3575,Czech Republic,16058.0,18981.0,12869.0,11012.0,10810.0,14561.0,13474.0,United States,97765.0
3576,Denmark,14160.0,16430.0,11171.0,9306.0,8262.0,11282.0,10753.0,United States,81364.0
3578,Dominica,640.0,3013.0,4322.0,3041.0,2975.0,8927.0,10208.0,United States,33126.0
3579,Dominican Republic,35408.0,75572.0,79660.0,83305.0,141974.0,186130.0,224370.0,United States,826419.0
3580,Ecuador,17312.0,32194.0,34431.0,37297.0,58974.0,97428.0,122862.0,United States,400498.0
3581,Egypt,8602.0,13340.0,15710.0,18362.0,23620.0,29023.0,36330.0,United States,144987.0
3582,El Salvador,18320.0,81824.0,105070.0,99072.0,180084.0,284266.0,358055.0,United States,1126691.0
3584,Eritrea,0.0,0.0,0.0,998.0,2667.0,3101.0,6053.0,United States,12819.0
3585,Estonia,11028.0,17284.0,18059.0,19022.0,23808.0,42642.0,52363.0,United States,184206.0
3586,Ethiopia,1184.0,4003.0,6905.0,8165.0,11154.0,24260.0,31722.0,United States,87393.0
3587,Fiji,1680.0,3006.0,2999.0,3224.0,4982.0,6684.0,10482.0,United States,33057.0
3588,Finland,8656.0,10303.0,7426.0,6623.0,6591.0,8820.0,8020.0,United States,56439.0
3589,France,32560.0,42626.0,39653.0,42734.0,51149.0,51035.0,54355.0,United States,314112.0
3592,Georgia,1005.0,1366.0,1214.0,2147.0,3810.0,6280.0,7374.0,United States,23196.0
3593,Germany,193104.0,243806.0,203945.0,207052.0,238224.0,190829.0,188636.0,United States,1465596.0
3594,Ghana,848.0,2067.0,3463.0,5790.0,9726.0,17303.0,24150.0,United States,63347.0
3595,Greece,58816.0,76340.0,47759.0,34546.0,39813.0,45665.0,39388.0,United States,342327.0
3596,Grenada,1376.0,2747.0,3711.0,4295.0,6030.0,6789.0,8186.0,United States,33134.0
3597,Guatemala,12736.0,42584.0,52135.0,54096.0,102853.0,185688.0,245943.0,United States,696035.0
3598,Guinea,192.0,251.0,157.0,67.0,105.0,1236.0,2194.0,United States,4202.0
3600,Guyana,7456.0,17069.0,23226.0,26273.0,38162.0,58161.0,64956.0,United States,235303.0
3601,Haiti,18000.0,42899.0,52902.0,52558.0,75382.0,105446.0,135484.0,United States,482671.0
3603,Honduras,7280.0,19001.0,23817.0,29709.0,57315.0,96099.0,150515.0,United States,383736.0
3604,Hungary,38288.0,45890.0,29651.0,22535.0,20105.0,22653.0,24648.0,United States,203770.0
3605,Iceland,912.0,1339.0,1537.0,892.0,51.0,1278.0,1588.0,United States,7597.0
3606,India,49632.0,89553.0,120509.0,167463.0,251376.0,463758.0,565382.0,United States,1707673.0
3607,Indonesia,6496.0,9877.0,11935.0,13341.0,15977.0,27640.0,31198.0,United States,116464.0
3608,Iran,14496.0,29823.0,42765.0,48695.0,63338.0,90297.0,108874.0,United States,398288.0
3609,Iraq,5522.0,9147.0,8676.0,9799.0,16289.0,20346.0,31595.0,United States,101374.0
3610,Ireland,47776.0,58518.0,40628.0,33598.0,33360.0,36269.0,34374.0,United States,284523.0
3611,Israel,11591.0,15696.0,14698.0,15181.0,18209.0,27471.0,30607.0,United States,133453.0
3612,Italy,270368.0,325449.0,167459.0,108407.0,114652.0,110747.0,100051.0,United States,1197133.0
3613,Jamaica,39600.0,72906.0,85590.0,90834.0,122952.0,168493.0,203234.0,United States,783609.0
3614,Japan,44160.0,65615.0,76383.0,93169.0,121698.0,128069.0,124986.0,United States,654080.0
3615,Jordan,2656.0,4775.0,5144.0,5470.0,7738.0,13366.0,15778.0,United States,54927.0
3616,Kazakhstan,0.0,0.0,0.0,0.0,0.0,2766.0,7193.0,United States,9959.0
3617,Kenya,1152.0,2225.0,3313.0,5261.0,8352.0,17848.0,21066.0,United States,59217.0
3619,Korea,43344.0,85724.0,123280.0,144307.0,186749.0,291961.0,327035.0,United States,1202400.0
3620,Kuwait,128.0,445.0,834.0,1570.0,2749.0,4900.0,6370.0,United States,16996.0
3622,Laos,6464.0,22916.0,27726.0,23833.0,38090.0,51438.0,52102.0,United States,222569.0
3623,Latvia,18937.0,23683.0,18781.0,17831.0,19309.0,26035.0,28420.0,United States,152996.0
3624,Lebanon,9264.0,16469.0,17801.0,17693.0,23224.0,29088.0,33798.0,United States,147337.0
3626,Liberia,528.0,1341.0,2311.0,3979.0,6655.0,10829.0,13628.0,United States,39271.0
3627,Libya,464.0,623.0,566.0,309.0,404.0,719.0,839.0,United States,3924.0
3629,Lithuania,26645.0,32232.0,20582.0,16843.0,17133.0,29307.0,30929.0,United States,173671.0
3630,Luxembourg,752.0,913.0,682.0,369.0,485.0,705.0,819.0,United States,4725.0
3631,Macedonia,8058.0,10301.0,6010.0,4578.0,6065.0,7617.0,9206.0,United States,51835.0
3634,Malaysia,1616.0,4129.0,6814.0,8130.0,10908.0,18949.0,19497.0,United States,70043.0
3637,Malta,2912.0,3806.0,2448.0,1099.0,1661.0,2317.0,2647.0,United States,16890.0
3640,Mauritius,96.0,218.0,370.0,219.0,270.0,400.0,468.0,United States,2041.0
3641,Mexico,567616.0,1297804.0,1188810.0,1098755.0,2083560.0,3103875.0,3540570.0,United States,12880990.0
3643,Moldova,2430.0,3149.0,2450.0,3750.0,6621.0,11105.0,13278.0,United States,42783.0
3646,Morocco,2032.0,3130.0,3380.0,4798.0,7601.0,11341.0,12743.0,United States,45025.0
3648,Myanmar,2160.0,4018.0,5198.0,6028.0,8428.0,11205.0,21376.0,United States,58413.0
3651,Nepal,144.0,229.0,299.0,846.0,1774.0,6226.0,9347.0,United States,18865.0
3652,Netherlands,29088.0,37134.0,30535.0,25656.0,23173.0,25125.0,25675.0,United States,196386.0
3653,New Zealand,2848.0,3925.0,4080.0,4624.0,5747.0,6889.0,7167.0,United States,35280.0
3654,Nicaragua,6928.0,22133.0,31878.0,30018.0,40204.0,54442.0,70055.0,United States,255658.0
3655,Niger,880.0,766.0,102.0,49.0,70.0,99.0,115.0,United States,2081.0
3656,Nigeria,3056.0,7054.0,11712.0,17966.0,27829.0,47675.0,58612.0,United States,173904.0
3657,Norway,21024.0,23555.0,12946.0,9861.0,8680.0,8342.0,7830.0,United States,92238.0
3658,Occupied Palestinian Territory,2889.0,6129.0,7704.0,5663.0,4418.0,6645.0,7396.0,United States,40844.0
3660,Pakistan,5152.0,12041.0,17703.0,25403.0,41390.0,60058.0,74025.0,United States,235772.0
3661,Palau,0.0,174.0,425.0,243.0,307.0,451.0,527.0,United States,2127.0
3662,Panama,12208.0,19602.0,23137.0,25789.0,32324.0,31788.0,34005.0,United States,178853.0
3664,Paraguay,704.0,1386.0,1757.0,1859.0,2391.0,2875.0,3665.0,United States,14637.0
3665,Peru,10912.0,23063.0,32083.0,37640.0,52497.0,86696.0,107591.0,United States,350482.0
3666,Philippines,168512.0,270589.0,322545.0,351745.0,429336.0,623302.0,705036.0,United States,2871065.0
3667,Poland,124080.0,157188.0,104987.0,86686.0,97684.0,128612.0,140345.0,United States,839582.0
3668,Portugal,60768.0,90322.0,62559.0,41042.0,49690.0,53991.0,56304.0,United States,414676.0
3670,Romania,18112.0,26548.0,23446.0,22101.0,27051.0,42769.0,49567.0,United States,209594.0
3673,Saint Kitts and Nevis,352.0,937.0,1522.0,1759.0,2389.0,1461.0,3439.0,United States,11859.0
3674,Saint Lucia,304.0,926.0,1419.0,1639.0,2405.0,2581.0,5907.0,United States,15181.0
3675,Saint Vincent and the Grenadines,832.0,2016.0,2811.0,3037.0,4113.0,5976.0,5627.0,United States,24412.0
3676,Samoa,1840.0,2734.0,2304.0,2142.0,2870.0,0.0,0.0,United States,11890.0
3679,Saudi Arabia,1278.0,1754.0,1545.0,1595.0,1942.0,2170.0,5250.0,United States,15534.0
3680,Senegal,96.0,461.0,637.0,846.0,1593.0,1687.0,3068.0,United States,8388.0
3681,Serbia and Montenegro,5061.0,6563.0,4398.0,3954.0,5243.0,4889.0,3569.0,United States,33677.0
3683,Sierra Leone,272.0,740.0,1332.0,2077.0,3271.0,5853.0,10685.0,United States,24230.0
3684,Singapore,1088.0,2312.0,3391.0,3925.0,5031.0,8922.0,9041.0,United States,33710.0
3685,Slovakia,15558.0,17858.0,9875.0,7481.0,7207.0,8498.0,8776.0,United States,75253.0
3688,Somalia,208.0,328.0,363.0,1343.0,3301.0,5863.0,10937.0,United States,22343.0
3689,South Africa,3568.0,6318.0,8733.0,11327.0,15583.0,24395.0,24864.0,United States,94788.0
3690,Spain,19312.0,26712.0,20693.0,19956.0,26216.0,24272.0,25834.0,United States,162995.0
3691,Sri Lanka,1152.0,2265.0,3355.0,4062.0,5364.0,9561.0,11201.0,United States,36960.0
3692,Sudan,272.0,495.0,667.0,1122.0,1939.0,5187.0,7161.0,United States,16843.0
3693,Suriname,272.0,578.0,728.0,375.0,511.0,735.0,850.0,United States,4049.0
3695,Sweden,27568.0,31210.0,18691.0,15440.0,14192.0,16635.0,19417.0,United States,143153.0
3696,Switzerland,12768.0,15515.0,12255.0,11597.0,12013.0,12385.0,14060.0,United States,90593.0
3697,Syria,5312.0,8601.0,8110.0,7868.0,10805.0,13719.0,15649.0,United States,70064.0
3698,Taiwan,17968.0,44165.0,75551.0,83880.0,99226.0,136499.0,146895.0,United States,604184.0
3699,Tajikistan,3194.0,3548.0,2680.0,2344.0,2775.0,3946.0,4408.0,United States,22895.0
3700,Tanzania,848.0,1322.0,1591.0,2070.0,2878.0,3654.0,5370.0,United States,17733.0
3701,Thailand,9456.0,15624.0,19862.0,22894.0,29079.0,44619.0,61165.0,United States,202699.0
3704,Tonga,880.0,1975.0,2310.0,2015.0,2639.0,3136.0,5081.0,United States,18036.0
3705,Trinidad and Tobago,11456.0,21828.0,28195.0,30233.0,38736.0,56686.0,59471.0,United States,246605.0
3706,Tunisia,816.0,1128.0,1029.0,555.0,157.0,210.0,236.0,United States,4131.0
3707,Turkey,13152.0,17820.0,14003.0,14073.0,18776.0,23201.0,30498.0,United States,131523.0
3710,Uganda,560.0,1230.0,1891.0,2294.0,3037.0,4778.0,5402.0,United States,19192.0
3711,Ukraine,52324.0,60252.0,36073.0,58318.0,103031.0,147969.0,169773.0,United States,627740.0
3712,United Arab Emirates,182.0,295.0,323.0,309.0,356.0,447.0,530.0,United States,2442.0
3713,United Kingdom,145408.0,187476.0,168200.0,165905.0,178816.0,196999.0,201904.0,United States,1244708.0
3715,Uruguay,3568.0,5864.0,5815.0,4822.0,5220.0,10277.0,11775.0,United States,47341.0
3716,Uzbekistan,2250.0,2998.0,2512.0,4364.0,7737.0,14656.0,18487.0,United States,53004.0
3718,Venezuela,4176.0,7528.0,10221.0,15887.0,25330.0,44869.0,54804.0,United States,162815.0
3719,Vietnam,25248.0,70909.0,95868.0,113909.0,186791.0,259102.0,318103.0,United States,1069930.0
3720,Yemen,944.0,1775.0,1534.0,1476.0,2814.0,5891.0,6271.0,United States,20705.0
3721,Zambia,128.0,307.0,522.0,305.0,380.0,561.0,656.0,United States,2859.0
3722,Zimbabwe,464.0,898.0,1304.0,1693.0,2359.0,4466.0,5197.0,United States,16381.0
