,Country Name,variable,value
263,Japan,1983,883838.675
264,Kenya,1983,4660.757
265,Kyrgyz Republic,1983,11133.012
266,Latvia,1983,14143.619
267,Lesotho,1983,1474.134
268,Lithuania,1983,22148.68
269,"Macao SAR, China",1983,682.062
270,Madagascar,1983,652.726
271,Malaysia,1983,37971.785
272,Mali,1983,418.038
273,Malta,1983,997.424
274,Mauritius,1983,597.721
275,Mexico,1983,278442.644
276,Nepal,1983,495.045
277,Netherlands,1983,138256.901
278,New Zealand,1983,17964.633
279,Niger,1983,964.421
280,Norway,1983,37498.742
281,Oman,1983,7532.018
282,Pakistan,1983,40303.997
283,Panama,1983,3494.651
284,Peru,1983,20450.859
285,Poland,1983,422339.391
286,Portugal,1983,30179.41
287,Saudi Arabia,1983,161050.973
288,Senegal,1983,2632.906
289,Slovak Republic,1983,44183.683
290,Slovenia,1983,12478.801
291,South Africa,1983,292230.564
292,Spain,1983,204867.956
293,Sri Lanka,1983,4884.444
294,St. Lucia,1983,102.676
295,Eswatini,1983,271.358
296,Sweden,1983,58297.966
297,Switzerland,1983,40069.309
298,Thailand,1983,42452.859
299,Togo,1983,546.383
300,Tunisia,1983,11305.361
301,United Kingdom,1983,545741.275
302,Uruguay,1983,3817.347
303,Zambia,1983,3270.964
304,Argentina,1984,106522.683
305,Armenia,1984,5826.863
306,Australia,1984,236594.84
307,Austria,1984,54550.292
308,Azerbaijan,1984,56240.779
309,Bangladesh,1984,9123.496
310,Belgium,1984,105422.583
311,Benin,1984,502.379
312,Brazil,1984,168806.678
313,Bulgaria,1984,87366.275
314,Burundi,1984,220.02
315,Cameroon,1984,6057.884
316,Canada,1984,425595.687
317,Chile,1984,22200.018
318,Colombia,1984,48980.119
319,Costa Rica,1984,2002.182
320,Cote d'Ivoire,1984,5405.158
321,Cyprus,1984,3182.956
322,Czech Republic,1984,138176.227
323,Denmark,1984,50861.29
324,Estonia,1984,23879.504
325,Ethiopia,1984,1664.818
326,Finland,1984,42254.841
327,"Gambia, The",1984,172.349
328,Ghana,1984,2581.568
329,Guinea,1984,979.089
330,Guyana,1984,1404.461
331,"Hong Kong SAR, China",1984,22346.698
332,Hungary,1984,90853.592
333,Iceland,1984,1815.165
334,"Iran, Islamic Rep.",1984,150658.695
335,Ireland,1984,25529.654
336,Israel,1984,23743.825
337,Italy,1984,367649.753
338,Jamaica,1984,5144.801
339,Japan,1984,940130.792
340,Kenya,1984,4319.726
341,Kyrgyz Republic,1984,11133.012
342,Latvia,1984,14143.619
343,Lesotho,1984,1474.134
344,Lithuania,1984,22148.68
345,"Macao SAR, China",1984,605.055
346,Madagascar,1984,869.079
347,Malaysia,1984,34697.154
348,Mali,1984,436.373
349,Malta,1984,1364.124
350,Mauritius,1984,627.057
