,Country Name,variable,value
1201,Slovak Republic,1995,1858.94041
1202,Slovenia,1995,2257.40672
1203,South Africa,1995,198.49974
1204,Spain,1995,1293.76965
1205,Sri Lanka,1995,187.72505
1206,St. Lucia,1995,
1207,Eswatini,1995,142.34351
1208,Sweden,1995,4158.14762
1209,Switzerland,1995,3140.79232
1210,Thailand,1995,100.41546
1211,Togo,1995,26.63846
1212,Tunisia,1995,1087.85037
1213,United Kingdom,1995,2490.55483
1214,Uruguay,1995,218.90187
1215,Zambia,1995,47.6459
1216,Argentina,1996,695.61942
1217,Armenia,1996,
1218,Australia,1996,3355.86511
1219,Austria,1996,2327.40749
1220,Azerbaijan,1996,
1221,Bangladesh,1996,
1222,Belgium,1996,2461.70357
1223,Benin,1996,
1224,Brazil,1996,295.23457
1225,Bulgaria,1996,1778.95
1226,Burundi,1996,20.928
1227,Cameroon,1996,
1228,Canada,1996,3071.85016
1229,Chile,1996,335.80614
1230,Colombia,1996,57.3604
1231,Costa Rica,1996,131.60255
1232,Cote d'Ivoire,1996,69.13831
1233,Cyprus,1996,345.60424
1234,Czech Republic,1996,1252.42638
1235,Denmark,1996,3177.82015
1236,Estonia,1996,2117.53981
1237,Ethiopia,1996,21.06192
1238,Finland,1996,7821.86137
1239,"Gambia, The",1996,91.7548
1240,Ghana,1996,17.0833
1241,Guinea,1996,
1242,Guyana,1996,
1243,"Hong Kong SAR, China",1996,1062.64742
1244,Hungary,1996,1007.31162
1245,Iceland,1996,4916.96277
1246,"Iran, Islamic Rep.",1996,716.40808
1247,Ireland,1996,1773.7516
1248,Israel,1996,
1249,Italy,1996,1339.53735
1250,Jamaica,1996,
1251,Japan,1996,4874.80293
1252,Kenya,1996,54.39476
1253,Kyrgyz Republic,1996,
1254,Latvia,1996,1145.29746
1255,Lesotho,1996,5.91183
1256,Lithuania,1996,2090.04161
1257,"Macao SAR, China",1996,260.99585
1258,Madagascar,1996,14.38335
1259,Malaysia,1996,90.1149
1260,Mali,1996,38.85369
1261,Malta,1996,682.18641
1262,Mauritius,1996,181.81267
1263,Mexico,1996,213.57629
1264,Nepal,1996,60.6658
1265,Netherlands,1996,2283.26272
1266,New Zealand,1996,2202.41464
1267,Niger,1996,9.27552
1268,Norway,1996,3956.77903
1269,Oman,1996,148.75852
1270,Pakistan,1996,76.12693
1271,Panama,1996,111.8267
1272,Peru,1996,
1273,Poland,1996,1362.61893
1274,Portugal,1996,1245.38485
1275,Saudi Arabia,1996,
1276,Senegal,1996,264.53427
1277,Slovak Republic,1996,1858.94041
1278,Slovenia,1996,2257.40672
1279,South Africa,1996,198.49974
1280,Spain,1996,1293.76965
1281,Sri Lanka,1996,187.72505
1282,St. Lucia,1996,
1283,Eswatini,1996,142.34351
1284,Sweden,1996,4158.14762
1285,Switzerland,1996,3140.79232
1286,Thailand,1996,100.41546
1287,Togo,1996,26.63846
1288,Tunisia,1996,1087.85037
1289,United Kingdom,1996,2490.55483
1290,Uruguay,1996,218.90187
1291,Zambia,1996,47.6459
1292,Argentina,1997,695.61942
1293,Armenia,1997,
1294,Australia,1997,3369.0185
1295,Austria,1997,2327.40749
1296,Azerbaijan,1997,
1297,Bangladesh,1997,
1298,Belgium,1997,2568.80419
1299,Benin,1997,
1300,Brazil,1997,295.23457
1301,Bulgaria,1997,1458.87376
1302,Burundi,1997,20.928
1303,Cameroon,1997,
1304,Canada,1997,3132.90307
1305,Chile,1997,335.80614
1306,Colombia,1997,57.3604
1307,Costa Rica,1997,131.60255
1308,Cote d'Ivoire,1997,69.13831
1309,Cyprus,1997,345.60424
1310,Czech Republic,1997,1216.8299
1311,Denmark,1997,3317.91566
1312,Estonia,1997,2117.53981
1313,Ethiopia,1997,21.06192
1314,Finland,1997,7821.86137
1315,"Gambia, The",1997,91.7548
1316,Ghana,1997,17.0833
1317,Guinea,1997,
1318,Guyana,1997,
1319,"Hong Kong SAR, China",1997,1062.64742
1320,Hungary,1997,1082.02179
1321,Iceland,1997,4916.96277
1322,"Iran, Islamic Rep.",1997,716.40808
1323,Ireland,1997,1930.22753
1324,Israel,1997,
1325,Italy,1997,1154.47799
1326,Jamaica,1997,
1327,Japan,1997,4928.90302
1328,Kenya,1997,54.39476
1329,Kyrgyz Republic,1997,
1330,Latvia,1997,1063.87011
1331,Lesotho,1997,5.91183
1332,Lithuania,1997,2178.82572
1333,"Macao SAR, China",1997,260.99585
1334,Madagascar,1997,14.38335
1335,Malaysia,1997,122.29130500000001
1336,Mali,1997,38.85369
1337,Malta,1997,682.18641
1338,Mauritius,1997,181.81267
1339,Mexico,1997,226.36902
1340,Nepal,1997,60.6658
1341,Netherlands,1997,2430.65126
1342,New Zealand,1997,2202.41464
1343,Niger,1997,9.27552
1344,Norway,1997,3956.77903
1345,Oman,1997,148.75852
1346,Pakistan,1997,76.12693
1347,Panama,1997,114.50945
1348,Peru,1997,
1349,Poland,1997,1442.52768
1350,Portugal,1997,1340.82515
1351,Saudi Arabia,1997,
1352,Senegal,1997,264.53427
1353,Slovak Republic,1997,1853.57482
1354,Slovenia,1997,2023.69362
1355,South Africa,1997,198.49974
1356,Spain,1997,1345.88749
1357,Sri Lanka,1997,174.57073250000002
1358,St. Lucia,1997,
1359,Eswatini,1997,142.34351
1360,Sweden,1997,4158.14762
1361,Switzerland,1997,3269.1536375
1362,Thailand,1997,72.46093
1363,Togo,1997,26.63846
1364,Tunisia,1997,1087.85037
1365,United Kingdom,1997,2497.82047
1366,Uruguay,1997,218.90187
1367,Zambia,1997,51.57535
1368,Argentina,1998,704.84088
1369,Armenia,1998,
1370,Australia,1998,3382.17189
1371,Austria,1998,2327.40749
1372,Azerbaijan,1998,
1373,Bangladesh,1998,
1374,Belgium,1998,2695.24276
1375,Benin,1998,
1376,Brazil,1998,295.23457
1377,Bulgaria,1998,1471.18278
1378,Burundi,1998,20.928
1379,Cameroon,1998,
1380,Canada,1998,3171.46654
1381,Chile,1998,335.80614
1382,Colombia,1998,57.3604
1383,Costa Rica,1998,131.60255
1384,Cote d'Ivoire,1998,69.13831
1385,Cyprus,1998,345.60424
1386,Czech Republic,1998,1217.25267
1387,Denmark,1998,3438.9094050000003
1388,Estonia,1998,2117.53981
1389,Ethiopia,1998,21.06192
1390,Finland,1998,7821.86137
1391,"Gambia, The",1998,91.7548
1392,Ghana,1998,17.0833
1393,Guinea,1998,
1394,Guyana,1998,
1395,"Hong Kong SAR, China",1998,1062.64742
1396,Hungary,1998,1141.19204
1397,Iceland,1998,5137.35398
1398,"Iran, Islamic Rep.",1998,716.40808
1399,Ireland,1998,2093.25539
1400,Israel,1998,
1401,Italy,1998,1151.75927
1402,Jamaica,1998,
1403,Japan,1998,5135.76289
1404,Kenya,1998,54.39476
1405,Kyrgyz Republic,1998,
1406,Latvia,1998,1052.02569
1407,Lesotho,1998,5.91183
1408,Lithuania,1998,2372.90167
1409,"Macao SAR, China",1998,260.99585
1410,Madagascar,1998,14.38335
1411,Malaysia,1998,154.46771
1412,Mali,1998,38.85369
1413,Malta,1998,682.18641
1414,Mauritius,1998,181.81267
1415,Mexico,1998,216.87277
1416,Nepal,1998,60.6658
1417,Netherlands,1998,2482.01932
1418,New Zealand,1998,2249.4130800000003
1419,Niger,1998,9.27552
1420,Norway,1998,4022.978655
1421,Oman,1998,148.75852
1422,Pakistan,1998,76.505545
1423,Panama,1998,158.29326
1424,Peru,1998,
1425,Poland,1998,1456.76579
1426,Portugal,1998,1438.89076
1427,Saudi Arabia,1998,
1428,Senegal,1998,264.53427
1429,Slovak Republic,1998,1880.35633
1430,Slovenia,1998,2156.0996
1431,South Africa,1998,226.67601
1432,Spain,1998,1499.17068
1433,Sri Lanka,1998,161.416415
1434,St. Lucia,1998,
1435,Eswatini,1998,142.34351
1436,Sweden,1998,4328.61326
1437,Switzerland,1998,3397.514955
1438,Thailand,1998,119.84394
1439,Togo,1998,26.63846
1440,Tunisia,1998,1087.85037
1441,United Kingdom,1998,2694.6175
1442,Uruguay,1998,218.90187
1443,Zambia,1998,53.51455
1444,Argentina,1999,713.0788
1445,Armenia,1999,
1446,Australia,1999,3428.74858
1447,Austria,1999,2486.976755
1448,Azerbaijan,1999,
1449,Bangladesh,1999,
1450,Belgium,1999,2899.1808
1451,Benin,1999,
1452,Brazil,1999,295.23457
1453,Bulgaria,1999,1311.51638
1454,Burundi,1999,20.928
1455,Cameroon,1999,
1456,Canada,1999,3255.43936
1457,Chile,1999,335.80614
1458,Colombia,1999,57.3604
1459,Costa Rica,1999,131.60255
1460,Cote d'Ivoire,1999,69.13831
1461,Cyprus,1999,402.60856
1462,Czech Republic,1999,1313.26026
1463,Denmark,1999,3559.90315
1464,Estonia,1999,2138.49802
1465,Ethiopia,1999,21.06192
1466,Finland,1999,7821.86137
1467,"Gambia, The",1999,91.7548
1468,Ghana,1999,17.0833
1469,Guinea,1999,
1470,Guyana,1999,
1471,"Hong Kong SAR, China",1999,1214.5713
1472,Hungary,1999,1227.28944
1473,Iceland,1999,5677.1152
1474,"Iran, Islamic Rep.",1999,716.40808
1475,Ireland,1999,2110.96544
1476,Israel,1999,
1477,Italy,1999,1149.01198
1478,Jamaica,1999,
1479,Japan,1999,5174.98105
1480,Kenya,1999,54.39476
1481,Kyrgyz Republic,1999,
1482,Latvia,1999,1090.4899
1483,Lesotho,1999,5.91183
1484,Lithuania,1999,2419.54153
1485,"Macao SAR, China",1999,260.99585
1486,Madagascar,1999,14.85357
1487,Malaysia,1999,215.688385
1488,Mali,1999,38.85369
1489,Malta,1999,682.18641
1490,Mauritius,1999,181.81267
1491,Mexico,1999,224.43492
1492,Nepal,1999,60.6658
1493,Netherlands,1999,2639.8244
1494,New Zealand,1999,2296.41152
1495,Niger,1999,9.27552
1496,Norway,1999,4089.17828
1497,Oman,1999,148.75852
1498,Pakistan,1999,76.88416000000001
1499,Panama,1999,96.93066
1500,Peru,1999,
1501,Poland,1999,1463.21338
1502,Portugal,1999,1536.05884
1503,Saudi Arabia,1999,
1504,Senegal,1999,264.53427
1505,Slovak Republic,1999,1705.16819
1506,Slovenia,1999,2227.27346
1507,South Africa,1999,254.85228
1508,Spain,1999,1521.90846
1509,Sri Lanka,1999,148.26209749999998
1510,St. Lucia,1999,
1511,Eswatini,1999,142.34351
1512,Sweden,1999,4499.0789
1513,Switzerland,1999,3525.8762725
1514,Thailand,1999,167.22695
1515,Togo,1999,26.63846
1516,Tunisia,1999,1087.85037
1517,United Kingdom,1999,2853.96564
1518,Uruguay,1999,218.90187
1519,Zambia,1999,52.85704
1520,Argentina,2000,716.55644
1521,Armenia,2000,
1522,Australia,2000,3475.32527
1523,Austria,2000,2646.5460199999998
1524,Azerbaijan,2000,
1525,Bangladesh,2000,
1526,Belgium,2000,2970.19422
1527,Benin,2000,
1528,Brazil,2000,295.23457
1529,Bulgaria,2000,1185.17766
1530,Burundi,2000,20.928
1531,Cameroon,2000,
1532,Canada,2000,3527.48297
1533,Chile,2000,335.80614
1534,Colombia,2000,57.3604
1535,Costa Rica,2000,131.60255
1536,Cote d'Ivoire,2000,69.13831
1537,Cyprus,2000,434.37809
1538,Czech Republic,2000,1346.24335
1539,Denmark,2000,3595.25345
1540,Estonia,2000,1905.49434
1541,Ethiopia,2000,21.06192
1542,Finland,2000,7821.86137
1543,"Gambia, The",2000,91.7548
1544,Ghana,2000,17.0833
1545,Guinea,2000,
1546,Guyana,2000,
1547,"Hong Kong SAR, China",2000,1169.78769
1548,Hungary,2000,1409.51912
1549,Iceland,2000,6124.79654
1550,"Iran, Islamic Rep.",2000,716.40808
1551,Ireland,2000,2251.06216
1552,Israel,2000,
1553,Italy,2000,1166.12207
1554,Jamaica,2000,
1555,Japan,2000,5078.03328
1556,Kenya,2000,54.39476
1557,Kyrgyz Republic,2000,
1558,Latvia,2000,1599.72217
1559,Lesotho,2000,5.91183
1560,Lithuania,2000,2220.83311
1561,"Macao SAR, China",2000,260.99585
1562,Madagascar,2000,15.22185
1563,Malaysia,2000,276.90906
1564,Mali,2000,38.85369
1565,Malta,2000,682.18641
1566,Mauritius,2000,181.81267
1567,Mexico,2000,224.75263
1568,Nepal,2000,60.6658
1569,Netherlands,2000,2649.3471
1570,New Zealand,2000,2469.684405
1571,Niger,2000,9.27552
1572,Norway,2000,4220.619315
1573,Oman,2000,148.75852
1574,Pakistan,2000,77.262775
1575,Panama,2000,94.37922
1576,Peru,2000,
1577,Poland,2000,1430.98372
1578,Portugal,2000,1625.53423
1579,Saudi Arabia,2000,
1580,Senegal,2000,264.53427
1581,Slovak Republic,2000,1843.78792
1582,Slovenia,2000,2181.39705
1583,South Africa,2000,283.02855
1584,Spain,2000,1878.01989
1585,Sri Lanka,2000,135.10778
1586,St. Lucia,2000,
1587,Eswatini,2000,142.34351
1588,Sweden,2000,4834.190105
1589,Switzerland,2000,3654.23759
1590,Thailand,2000,222.97627
1591,Togo,2000,26.63846
1592,Tunisia,2000,1087.85037
1593,United Kingdom,2000,2894.5148
1594,Uruguay,2000,277.64557
1595,Zambia,2000,51.61923888888889
1596,Argentina,2001,688.2777
1597,Armenia,2001,
1598,Australia,2001,3623.4317199999996
1599,Austria,2001,2806.115285
1600,Azerbaijan,2001,
1601,Bangladesh,2001,
1602,Belgium,2001,3123.98921
1603,Benin,2001,
1604,Brazil,2001,337.39902
1605,Bulgaria,2001,1162.19205
1606,Burundi,2001,20.928
1607,Cameroon,2001,
1608,Canada,2001,3708.21662
1609,Chile,2001,335.80614
1610,Colombia,2001,57.3604
1611,Costa Rica,2001,131.60255
1612,Cote d'Ivoire,2001,69.13831
1613,Cyprus,2001,471.97958
1614,Czech Republic,2001,1459.15571
1615,Denmark,2001,3630.60375
1616,Estonia,2001,1926.3794
1617,Ethiopia,2001,21.06192
1618,Finland,2001,7821.86137
1619,"Gambia, The",2001,91.7548
1620,Ghana,2001,17.0833
1621,Guinea,2001,
1622,Guyana,2001,
1623,"Hong Kong SAR, China",2001,1372.74013
1624,Hungary,2001,1438.76719
1625,Iceland,2001,6572.47788
1626,"Iran, Islamic Rep.",2001,716.40808
1627,Ireland,2001,2329.10707
1628,Israel,2001,
1629,Italy,2001,1172.77939
1630,Jamaica,2001,
1631,Japan,2001,5113.15815
1632,Kenya,2001,54.39476
1633,Kyrgyz Republic,2001,
1634,Latvia,2001,1482.60075
1635,Lesotho,2001,5.91183
1636,Lithuania,2001,2324.66084
1637,"Macao SAR, China",2001,260.99585
1638,Madagascar,2001,50.55061
1639,Malaysia,2001,286.285505
1640,Mali,2001,38.85369
1641,Malta,2001,682.18641
1642,Mauritius,2001,181.81267
1643,Mexico,2001,233.20776
1644,Nepal,2001,60.6658
1645,Netherlands,2001,2846.71466
1646,New Zealand,2001,2642.95729
1647,Niger,2001,9.27552
1648,Norway,2001,4352.06035
1649,Oman,2001,148.75852
1650,Pakistan,2001,77.64139
1651,Panama,2001,89.33056
1652,Peru,2001,
1653,Poland,2001,1457.2699
1654,Portugal,2001,1713.98674
1655,Saudi Arabia,2001,
1656,Senegal,2001,264.53427
1657,Slovak Republic,2001,1775.00263
1658,Slovenia,2001,2263.18906
1659,South Africa,2001,311.20482
1660,Spain,2001,1938.08593
1661,Sri Lanka,2001,135.8769075
1662,St. Lucia,2001,
1663,Eswatini,2001,142.34351
1664,Sweden,2001,5169.30131
1665,Switzerland,2001,3607.7218900000003
1666,Thailand,2001,278.72559
1667,Togo,2001,26.63846
1668,Tunisia,2001,1087.85037
1669,United Kingdom,2001,3080.69401
1670,Uruguay,2001,325.531305
1671,Zambia,2001,50.381437777777776
1672,Argentina,2002,692.19186
1673,Armenia,2002,
1674,Australia,2002,3771.53817
1675,Austria,2002,2965.68455
1676,Azerbaijan,2002,
1677,Bangladesh,2002,
1678,Belgium,2002,2958.84489
1679,Benin,2002,
1680,Brazil,2002,398.41199
1681,Bulgaria,2002,1172.479
1682,Burundi,2002,20.928
1683,Cameroon,2002,
1684,Canada,2002,3719.25787
1685,Chile,2002,335.80614
1686,Colombia,2002,57.3604
1687,Costa Rica,2002,131.60255
1688,Cote d'Ivoire,2002,69.13831
1689,Cyprus,2002,609.48271
1690,Czech Republic,2002,1460.55587
1691,Denmark,2002,4754.85692
1692,Estonia,2002,2212.28698
1693,Ethiopia,2002,21.06192
1694,Finland,2002,7821.86137
1695,"Gambia, The",2002,91.7548
1696,Ghana,2002,17.0833
1697,Guinea,2002,
1698,Guyana,2002,
1699,"Hong Kong SAR, China",2002,1587.48988
1700,Hungary,2002,1471.87798
1701,Iceland,2002,6614.91872
1702,"Iran, Islamic Rep.",2002,716.40808
1703,Ireland,2002,2399.18239
1704,Israel,2002,
1705,Italy,2002,1245.87026
1706,Jamaica,2002,
1707,Japan,2002,4871.53026
1708,Kenya,2002,54.39476
1709,Kyrgyz Republic,2002,
1710,Latvia,2002,1479.50937
1711,Lesotho,2002,5.91183
1712,Lithuania,2002,1836.41081
1713,"Macao SAR, China",2002,233.94627
1714,Madagascar,2002,47.00236
1715,Malaysia,2002,295.66195
1716,Mali,2002,38.85369
1717,Malta,2002,682.18641
1718,Mauritius,2002,181.81267
1719,Mexico,2002,306.16191
1720,Nepal,2002,60.6658
1721,Netherlands,2002,2723.40367
1722,New Zealand,2002,2858.37421
1723,Niger,2002,8.5316
1724,Norway,2002,4423.986785
1725,Oman,2002,148.75852
1726,Pakistan,2002,78.020005
1727,Panama,2002,94.31003
1728,Peru,2002,
1729,Poland,2002,1473.81123
1730,Portugal,2002,1827.80491
1731,Saudi Arabia,2002,
1732,Senegal,2002,264.53427
1733,Slovak Republic,2002,1700.14677
1734,Slovenia,2002,2335.87132
1735,South Africa,2002,306.83468
1736,Spain,2002,1987.56262
1737,Sri Lanka,2002,136.64603499999998
1738,St. Lucia,2002,
1739,Eswatini,2002,142.34351
1740,Sweden,2002,5276.174115
1741,Switzerland,2002,3561.20619
1742,Thailand,2002,279.67292499999996
1743,Togo,2002,26.63846
1744,Tunisia,2002,1087.85037
1745,United Kingdom,2002,3340.22179
1746,Uruguay,2002,373.41704
1747,Zambia,2002,49.143636666666666
1748,Argentina,2003,718.52276
1749,Armenia,2003,
1750,Australia,2003,3927.8448799999996
1751,Austria,2003,3062.2396200000003
1752,Azerbaijan,2003,
1753,Bangladesh,2003,
1754,Belgium,2003,2967.37
1755,Benin,2003,
1756,Brazil,2003,423.24525
1757,Bulgaria,2003,1228.67973
1758,Burundi,2003,20.928
1759,Cameroon,2003,
1760,Canada,2003,3913.5484
1761,Chile,2003,335.80614
1762,Colombia,2003,57.3604
1763,Costa Rica,2003,131.60255
1764,Cote d'Ivoire,2003,69.13831
1765,Cyprus,2003,677.83199
1766,Czech Republic,2003,1543.97793
1767,Denmark,2003,4618.92274
1768,Estonia,2003,2197.52365
1769,Ethiopia,2003,21.06192
1770,Finland,2003,7821.86137
1771,"Gambia, The",2003,91.7548
1772,Ghana,2003,17.0833
1773,Guinea,2003,
1774,Guyana,2003,
1775,"Hong Kong SAR, China",2003,2007.08525
1776,Hungary,2003,1496.84332
1777,Iceland,2003,6657.35956
1778,"Iran, Islamic Rep.",2003,716.40808
1779,Ireland,2003,2522.31364
1780,Israel,2003,
1781,Italy,2003,1221.79803
1782,Jamaica,2003,
1783,Japan,2003,5094.30965
1784,Kenya,2003,54.39476
1785,Kyrgyz Republic,2003,
1786,Latvia,2003,1389.07682
1787,Lesotho,2003,7.43182
1788,Lithuania,2003,1934.76679
1789,"Macao SAR, China",2003,319.23332
1790,Madagascar,2003,47.10882
1791,Malaysia,2003,399.303225
1792,Mali,2003,38.85369
1793,Malta,2003,688.5214
1794,Mauritius,2003,181.81267
1795,Mexico,2003,325.54975
1796,Nepal,2003,60.6658
1797,Netherlands,2003,2703.85362
1798,New Zealand,2003,3073.79113
1799,Niger,2003,7.9064
1800,Norway,2003,4495.91322
1801,Oman,2003,148.75852
1802,Pakistan,2003,78.39862
1803,Panama,2003,94.73214
1804,Peru,2003,
1805,Poland,2003,1524.25129
1806,Portugal,2003,1940.82004
1807,Saudi Arabia,2003,
1808,Senegal,2003,264.53427
1809,Slovak Republic,2003,1782.83258
1810,Slovenia,2003,1899.02518
1811,South Africa,2003,302.46454
1812,Spain,2003,2172.07522
1813,Sri Lanka,2003,137.4151625
1814,St. Lucia,2003,
1815,Eswatini,2003,142.34351
1816,Sweden,2003,5383.04692
1817,Switzerland,2003,3514.69049
1818,Thailand,2003,280.62026
1819,Togo,2003,26.63846
1820,Tunisia,2003,1087.85037
1821,United Kingdom,2003,3638.09033
1822,Uruguay,2003,382.4835333333333
1823,Zambia,2003,47.905835555555555
1824,Argentina,2004,765.64017
1825,Armenia,2004,
1826,Australia,2004,4084.15159
1827,Austria,2004,3158.79469
1828,Azerbaijan,2004,
1829,Bangladesh,2004,
1830,Belgium,2004,3091.60518
1831,Benin,2004,
1832,Brazil,2004,483.03027
1833,Bulgaria,2004,1268.87888
1834,Burundi,2004,20.928
1835,Cameroon,2004,
1836,Canada,2004,4098.00332
1837,Chile,2004,335.80614
1838,Colombia,2004,57.3604
1839,Costa Rica,2004,108.63507
1840,Cote d'Ivoire,2004,69.13831
1841,Cyprus,2004,795.28883
1842,Czech Republic,2004,1591.85157
1843,Denmark,2004,4843.25403
1844,Estonia,2004,2470.7293
1845,Ethiopia,2004,21.06192
1846,Finland,2004,7821.86137
1847,"Gambia, The",2004,91.7548
1848,Ghana,2004,17.0833
1849,Guinea,2004,
1850,Guyana,2004,
1851,"Hong Kong SAR, China",2004,2163.66776
1852,Hungary,2004,1473.53102
1853,Iceland,2004,6981.31268
1854,"Iran, Islamic Rep.",2004,716.40808
1855,Ireland,2004,2713.07228
1856,Israel,2004,
1857,Italy,2004,1242.69299
1858,Jamaica,2004,
1859,Japan,2004,5099.26372
1860,Kenya,2004,54.39476
1861,Kyrgyz Republic,2004,
1862,Latvia,2004,1458.58501
1863,Lesotho,2004,9.97039
1864,Lithuania,2004,2175.60337
1865,"Macao SAR, China",2004,518.23909
1866,Madagascar,2004,47.63243
1867,Malaysia,2004,502.9445
1868,Mali,2004,38.85369
1869,Malta,2004,1082.37736
1870,Mauritius,2004,181.81267
1871,Mexico,2004,380.07966
1872,Nepal,2004,60.6658
1873,Netherlands,2004,2971.78481
1874,New Zealand,2004,3107.014695
1875,Niger,2004,8.07563
1876,Norway,2004,4493.54902
1877,Oman,2004,148.75852
1878,Pakistan,2004,78.777235
1879,Panama,2004,84.72617
1880,Peru,2004,
1881,Poland,2004,1587.1016
1882,Portugal,2004,1975.38736
1883,Saudi Arabia,2004,
1884,Senegal,2004,264.53427
1885,Slovak Republic,2004,1985.00569
1886,Slovenia,2004,2024.89973
1887,South Africa,2004,378.80948
1888,Spain,2004,2331.98475
1889,Sri Lanka,2004,138.18429
1890,St. Lucia,2004,
1891,Eswatini,2004,142.34351
1892,Sweden,2004,5426.07913
1893,Switzerland,2004,3468.17479
1894,Thailand,2004,297.04503
1895,Togo,2004,25.05594
1896,Tunisia,2004,1087.85037
1897,United Kingdom,2004,3824.26193
1898,Uruguay,2004,391.55002666666667
1899,Zambia,2004,46.668034444444444
1900,Argentina,2005,819.37769
1901,Armenia,2005,
1902,Australia,2005,4166.20404
1903,Austria,2005,3449.33454
1904,Azerbaijan,2005,
1905,Bangladesh,2005,
1906,Belgium,2005,3142.7299
1907,Benin,2005,
1908,Brazil,2005,509.01507
1909,Bulgaria,2005,1307.79884
1910,Burundi,2005,20.928
1911,Cameroon,2005,
1912,Canada,2005,4250.05244
1913,Chile,2005,335.80614
1914,Colombia,2005,57.3604
1915,Costa Rica,2005,122.92609
1916,Cote d'Ivoire,2005,69.13831
1917,Cyprus,2005,916.65065
1918,Czech Republic,2005,2356.08067
1919,Denmark,2005,5197.44741
1920,Estonia,2005,2457.12751
1921,Ethiopia,2005,21.06192
1922,Finland,2005,7526.63043
1923,"Gambia, The",2005,91.7548
1924,Ghana,2005,17.0833
1925,Guinea,2005,
1926,Guyana,2005,
1927,"Hong Kong SAR, China",2005,2662.50136
1928,Hungary,2005,1574.27119
1929,Iceland,2005,7305.2658
1930,"Iran, Islamic Rep.",2005,716.40808
1931,Ireland,2005,2797.96572
1932,Israel,2005,
1933,Italy,2005,1415.36006
1934,Jamaica,2005,
1935,Japan,2005,5303.91647
1936,Kenya,2005,54.39476
1937,Kyrgyz Republic,2005,
1938,Latvia,2005,1457.37576
1939,Lesotho,2005,12.579024
1940,Lithuania,2005,2283.60885
1941,"Macao SAR, China",2005,616.12317
1942,Madagascar,2005,47.93659
1943,Malaysia,2005,436.46413
1944,Mali,2005,38.85369
1945,Malta,2005,1183.73026
1946,Mauritius,2005,181.81267
1947,Mexico,2005,414.33815
1948,Nepal,2005,60.6658
1949,Netherlands,2005,2923.78188
1950,New Zealand,2005,3140.23826
1951,Niger,2005,7.41313
1952,Norway,2005,4576.56177
1953,Oman,2005,148.75852
1954,Pakistan,2005,79.15585
1955,Panama,2005,103.29657
1956,Peru,2005,
1957,Poland,2005,1620.11735
1958,Portugal,2005,2010.3974
1959,Saudi Arabia,2005,
1960,Senegal,2005,264.53427
1961,Slovak Republic,2005,2022.72177
1962,Slovenia,2005,2633.11438
1963,South Africa,2005,361.3785
1964,Spain,2005,2492.55988
1965,Sri Lanka,2005,115.62450000000001
1966,St. Lucia,2005,
1967,Eswatini,2005,142.34351
1968,Sweden,2005,6085.10832
1969,Switzerland,2005,3425.6847575
1970,Thailand,2005,313.4698
1971,Togo,2005,33.14539
1972,Tunisia,2005,1087.85037
1973,United Kingdom,2005,4123.53188
1974,Uruguay,2005,400.61652
1975,Zambia,2005,45.430233333333334
1976,Argentina,2006,891.83275
1977,Armenia,2006,
1978,Australia,2006,4248.25649
1979,Austria,2006,3524.13895
1980,Azerbaijan,2006,
1981,Bangladesh,2006,
1982,Belgium,2006,3284.43073
1983,Benin,2006,
1984,Brazil,2006,543.2361
1985,Bulgaria,2006,1354.47304
1986,Burundi,2006,20.928
1987,Cameroon,2006,
1988,Canada,2006,4323.08007
1989,Chile,2006,335.80614
1990,Colombia,2006,57.3604
1991,Costa Rica,2006,168.96001666666666
1992,Cote d'Ivoire,2006,69.13831
1993,Cyprus,2006,986.91676
1994,Czech Republic,2006,2550.5671
1995,Denmark,2006,5298.45015
1996,Estonia,2006,2603.45067
1997,Ethiopia,2006,20.540335
1998,Finland,2006,7657.22083
1999,"Gambia, The",2006,91.7548
2000,Ghana,2006,17.0833
2001,Guinea,2006,
2002,Guyana,2006,
2003,"Hong Kong SAR, China",2006,2694.02889
2004,Hungary,2006,1744.98861
2005,Iceland,2006,8006.67289
2006,"Iran, Islamic Rep.",2006,716.40808
2007,Ireland,2006,2877.11763
2008,Israel,2006,
2009,Italy,2006,1510.51664
2010,Jamaica,2006,
2011,Japan,2006,5333.04329
2012,Kenya,2006,54.39476
2013,Kyrgyz Republic,2006,
2014,Latvia,2006,1768.48687
2015,Lesotho,2006,15.187657999999999
2016,Lithuania,2006,2415.74046
2017,"Macao SAR, China",2006,556.09671
2018,Madagascar,2006,47.61585
2019,Malaysia,2006,369.98376
2020,Mali,2006,38.85369
2021,Malta,2006,1282.21535
2022,Mauritius,2006,181.81267
2023,Mexico,2006,337.15088
2024,Nepal,2006,60.6658
2025,Netherlands,2006,3232.94929
2026,New Zealand,2006,3294.64563
2027,Niger,2006,9.7945075
2028,Norway,2006,4831.9343
2029,Oman,2006,148.75852
2030,Pakistan,2006,118.05447000000001
2031,Panama,2006,104.96317
2032,Peru,2006,
2033,Poland,2006,1553.21482
2034,Portugal,2006,2338.18339
2035,Saudi Arabia,2006,
2036,Senegal,2006,264.53427
2037,Slovak Republic,2006,2181.25825
2038,Slovenia,2006,2924.94619
2039,South Africa,2006,383.02655
2040,Spain,2006,2588.91382
2041,Sri Lanka,2006,93.06471
2042,St. Lucia,2006,
2043,Eswatini,2006,142.34351
