,Country Name,variable,value
192,Lithuania,1982,70.8368292682927
193,"Macao SAR, China",1982,74.677
194,Madagascar,1982,49.442
195,Malaysia,1982,68.788
196,Mali,1982,41.173
197,Malta,1982,73.59814634146342
198,Mauritius,1982,67.76536585365854
199,Mexico,1982,67.493
200,Nepal,1982,48.142
201,Netherlands,1982,75.98853658536586
202,New Zealand,1982,73.72439024390243
203,Niger,1982,39.927
204,Norway,1982,76.01097560975612
205,Oman,1982,61.523
206,Pakistan,1982,57.546
207,Panama,1982,70.858
208,Peru,1982,61.378
209,Poland,1982,71.10243902439025
210,Portugal,1982,72.41463414634147
211,Saudi Arabia,1982,64.411
212,Senegal,1982,50.938
213,Slovak Republic,1982,70.6890243902439
214,Slovenia,1982,71.05365853658537
215,South Africa,1982,59.191
216,Spain,1982,76.13414634146342
217,Sri Lanka,1982,68.801
218,St. Lucia,1982,68.803
219,Eswatini,1982,57.307
220,Sweden,1982,76.32731707317075
221,Switzerland,1982,76.0339024390244
222,Thailand,1982,65.635
223,Togo,1982,53.365
224,Tunisia,1982,63.769
225,United Kingdom,1982,74.17804878048781
226,Uruguay,1982,70.814
227,Zambia,1982,52.905
228,Argentina,1983,70.262
229,Armenia,1983,70.519
230,Australia,1983,75.14634146341464
231,Austria,1983,73.01219512195124
232,Azerbaijan,1983,64.587
233,Bangladesh,1983,54.225
234,Belgium,1983,73.86902439024391
235,Benin,1983,48.71
236,Brazil,1983,63.68
237,Bulgaria,1983,71.38634146341464
238,Burundi,1983,47.581
239,Cameroon,1983,52.67
240,Canada,1983,76.0658536585366
241,Chile,1983,70.782
242,Colombia,1983,68.187
243,Costa Rica,1983,73.657
244,Cote d'Ivoire,1983,52.314
245,Cyprus,1983,75.358
246,Czech Republic,1983,70.59146341463415
247,Denmark,1983,74.42048780487806
248,Estonia,1983,69.37560975609756
249,Ethiopia,1983,43.885
250,Finland,1983,74.2009756097561
251,"Gambia, The",1983,48.645
252,Ghana,1983,53.286
253,Guinea,1983,43.64
254,Guyana,1983,62.684
255,"Hong Kong SAR, China",1983,75.27560975609757
256,Hungary,1983,68.97365853658538
257,Iceland,1983,76.84560975609757
258,"Iran, Islamic Rep.",1983,53.287
259,Ireland,1983,73.31368292682927
260,Israel,1983,74.45853658536585
261,Italy,1983,74.64024390243902
262,Jamaica,1983,71.416
263,Japan,1983,76.96146341463417
264,Kenya,1983,58.94
265,Kyrgyz Republic,1983,64.07751219512195
266,Latvia,1983,69.11902439024392
267,Lesotho,1983,58.437
268,Lithuania,1983,70.77780487804878
269,"Macao SAR, China",1983,75.02
270,Madagascar,1983,49.56
271,Malaysia,1983,69.09
272,Mali,1983,41.879
273,Malta,1983,73.94000000000001
274,Mauritius,1983,68.03760975609757
275,Mexico,1983,67.942
276,Nepal,1983,48.852
277,Netherlands,1983,76.16414634146342
278,New Zealand,1983,73.77560975609757
279,Niger,1983,40.385
280,Norway,1983,76.0668292682927
281,Oman,1983,62.356
282,Pakistan,1983,57.882
283,Panama,1983,71.163
284,Peru,1983,61.958
285,Poland,1983,71.00000000000001
286,Portugal,1983,72.2658536585366
287,Saudi Arabia,1983,65.122
288,Senegal,1983,51.945
289,Slovak Republic,1983,70.47902439024392
290,Slovenia,1983,70.54146341463417
291,South Africa,1983,59.766
292,Spain,1983,75.9090243902439
293,Sri Lanka,1983,68.975
294,St. Lucia,1983,69.11
295,Eswatini,1983,58.158
296,Sweden,1983,76.55170731707317
297,Switzerland,1983,76.03121951219514
298,Thailand,1983,66.353
299,Togo,1983,53.839
300,Tunisia,1983,64.53
301,United Kingdom,1983,74.37804878048782
302,Uruguay,1983,71.085
303,Zambia,1983,52.915
304,Argentina,1984,70.466
305,Armenia,1984,70.15
306,Australia,1984,75.3878048780488
307,Austria,1984,73.61219512195123
308,Azerbaijan,1984,64.759
309,Bangladesh,1984,54.693
310,Belgium,1984,74.40487804878049
311,Benin,1984,49.339
312,Brazil,1984,64.039
313,Bulgaria,1984,71.49975609756098
314,Burundi,1984,47.844
315,Cameroon,1984,52.997
316,Canada,1984,76.21707317073172
317,Chile,1984,71.282
318,Colombia,1984,68.529
319,Costa Rica,1984,74.07
320,Cote d'Ivoire,1984,52.645
321,Cyprus,1984,75.54
322,Czech Republic,1984,70.83756097560976
323,Denmark,1984,74.56219512195123
324,Estonia,1984,69.27804878048782
325,Ethiopia,1984,44.199
326,Finland,1984,74.51902439024391
327,"Gambia, The",1984,49.348
328,Ghana,1984,53.685
329,Guinea,1984,44.558
330,Guyana,1984,62.741
331,"Hong Kong SAR, China",1984,76.02926829268294
332,Hungary,1984,69.02585365853659
333,Iceland,1984,77.57658536585367
334,"Iran, Islamic Rep.",1984,53.983
335,Ireland,1984,73.53146341463416
336,Israel,1984,74.80731707317074
337,Italy,1984,75.38951219512195
338,Jamaica,1984,71.614
339,Japan,1984,77.36536585365853
340,Kenya,1984,59.093
341,Kyrgyz Republic,1984,64.5049268292683
342,Latvia,1984,69.1629268292683
343,Lesotho,1984,58.91
344,Lithuania,1984,70.32000000000001
345,"Macao SAR, China",1984,75.362
346,Madagascar,1984,49.634
347,Malaysia,1984,69.366
348,Mali,1984,42.545
349,Malta,1984,74.33097560975611
350,Mauritius,1984,68.23036585365854
351,Mexico,1984,68.38
352,Nepal,1984,49.577
353,Netherlands,1984,76.23317073170732
354,New Zealand,1984,74.37073170731708
355,Niger,1984,40.821
356,Norway,1984,76.22439024390245
357,Oman,1984,63.153
358,Pakistan,1984,58.213
359,Panama,1984,71.453
360,Peru,1984,62.542
361,Poland,1984,70.8
362,Portugal,1984,72.51463414634145
363,Saudi Arabia,1984,65.795
364,Senegal,1984,52.946
